"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-LaptopNameComparatorJaccard-record1Value","0-LaptopNameComparatorJaccard-record2Value","0-LaptopNameComparatorJaccard-record1PreprocessedValue","0-LaptopNameComparatorJaccard-record2PreprocessedValue","0-LaptopNameComparatorJaccard-similarity","0-LaptopNameComparatorJaccard-postproccesedSimilarity","1-LaptopComparatorMongeElkan-record1Value","1-LaptopComparatorMongeElkan-record2Value","1-LaptopComparatorMongeElkan-record1PreprocessedValue","1-LaptopComparatorMongeElkan-record2PreprocessedValue","1-LaptopComparatorMongeElkan-similarity","1-LaptopComparatorMongeElkan-postproccesedSimilarity","2-LaptopComparatorMongeElkanTfIdf-record1Value","2-LaptopComparatorMongeElkanTfIdf-record2Value","2-LaptopComparatorMongeElkanTfIdf-record1PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-record2PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-similarity","2-LaptopComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","pcmg_587","sdicraft_536","0.16666666666666666",,"Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","0.023809523809523808","0.023809523809523808","Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","0.10344827586206896","0.10344827586206896","Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYH2LL/A)","HP 14in ZBook 14u G4 Multi-Touch Custom Mobile Workstation","0.45798699850593794","0.45798699850593794"
"WekaMatchingRule","bestbuy_521","techcrave_68","0.16666666666666666",,"Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","0.12903225806451613","0.12903225806451613","Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","0.10204081632653061","0.10204081632653061","Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","Dell - Latitude 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive","HP 2XM84UTABA SBUY EB1040G4/i7-7500U/14/8GB/256GB","0.5510821202579286","0.5510821202579286"
"WekaMatchingRule","howardcomputer_325","bestbuy_330","0.16666666666666666",,"ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","0.038461538461538464","0.038461538461538464","ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","0.275","0.275","ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","ASUS Chromebook Flip C101PA DB02","ASUS - VivoBook 15 15.6in Laptop - AMD Ryzen 3 - 6GB Memory - 1TB + 8GB Hybrid Hard Drive - Metal Gold","0.3771648041290228","0.3771648041290228"
"WekaMatchingRule","sdicraft_450","massgenie_172","0.16666666666666666",,"Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","0.0","0.0","Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","0.08444444444444445","0.08444444444444445","Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","Lenovo 17.3in ThinkPad P71 Mobile Workstation","Hp business 2xu38utaba 14 1040g4 i5-7300u 16gb/512pc","0.4640715615787267","0.4640715615787267"
"WekaMatchingRule","techcrave_1806","savingslots_641","0.16666666666666666",,"ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","0.08","0.08","ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","0.15384615384615385","0.15384615384615385","ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","ASUS GL503VD-DB74 Intel Core i7 7700HQ 2.8GHz","ASUS T101HAC4GR 10.1 quad core 4gb 64gb","0.5391408345749493","0.5391408345749493"
"WekaMatchingRule","kaizyr_26","massgenie_663","0.16666666666666666",,"15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","0.0","0.0","15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","0.07096774193548387","0.07096774193548387","15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","15.6in NanoEdge FHD (1920x1080)","HP BUSINESS 1GE44UTABA 840EBG4 i77500U 8G 256GB 14","0.5144957554275265","0.5144957554275265"
"WekaMatchingRule","macmall_690","buydig_21","0.16666666666666666",,"HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","0.1076923076923077","0.1076923076923077","HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","0.07291666666666667","0.07291666666666667","HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM; 128GB SSD; 14in Touchscreen LED FHD UWVA Display; 10/100/1000; Intel 8265 AC 2x2 WiFi + Bluetooth 4.2; 720p HD Webcam; 3-Cell 48 WHr Battery (4PY44UTABA)","Hewlett Packard x2 Detachable 10-p010nr 10.1in Multitouch Laptop - Intel Atom x5-Z8350 Processor","0.531618820217955","0.531618820217955"
"WekaMatchingRule","walmart_87","massgenie_308","0.9344262295081968",,"Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","0.1568627450980392","0.1568627450980392","Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","0.07692307692307693","0.07692307692307693","Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","Alienware 17 R5 Gaming Laptop; 17.3in; Intel Core i7-8750H; NVIDIA GeForce GTX 1060 OC; 1TB HDD + 256GB PCIe M.2 SSD Storage; 8GB RAM; AW17R5-7108SLV-PUS","HP 2UE44UT-ABA 12.5 in. Elitebook X360 1020 G2 i7-7500U 2.7G 8GB 256GB Windows 10 Processor","0.6998414880997041","0.6998414880997041"
"WekaMatchingRule","truecurate_399","howardcomputer_2157","0.16666666666666666",,"Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","0.0","0.0","Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","0.2","0.2","Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","Lenovo 20L5004HUS ThinkPad T480 14&amp;quot; Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black","Dell Latitude 3490","0.3009646327144231","0.3009646327144231"
"WekaMatchingRule","bestbuy_924","antonline_660","0.16666666666666666",,"MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","0.030303030303030304","0.030303030303030304","MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","0.13488372093023257","0.13488372093023257","MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","MSI - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black","Dell Latitude 7000 7490 14.1in LCD Notebook","0.42155555555555557","0.42155555555555557"
"WekaMatchingRule","massgenie_419","antonline_1071","0.9344262295081968",,"LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","0.42857142857142855","0.42857142857142855","LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","0.4878048780487805","0.4878048780487805","LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","LG 14Z970-U.AP71U1 14 in. Core 16GB i5 Processor Ultra-Slim Laptop","LG gram 14Z970-U.AP71U1 14in LCD Notebook","0.716702554369893","0.716702554369893"
"WekaMatchingRule","antonline_1051","techcrave_106","0.16666666666666666",,"Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","0.038461538461538464","0.038461538461538464","Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","0.08837209302325581","0.08837209302325581","Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","Dell Latitude 7000 7490 14.1in LCD Notebook","HP 4JB90UTABA SBUY EB745G5/R7-2700U/14/8GB/256GB","0.5342584568965026","0.5342584568965026"
"WekaMatchingRule","bestbuy_800","techcrave_1902","0.16666666666666666",,"Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","0.03225806451612903","0.03225806451612903","Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","0.12142857142857143","0.12142857142857143","Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black","ASUS X540YA-DB02 CHOCOLATE BLACK/GOLDNO TOUCH SCREEN15.6","0.5281163532698955","0.5281163532698955"
"WekaMatchingRule","truecurate_1","cukusa_36","0.16666666666666666",,"HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","0.07692307692307693","0.07692307692307693","HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","0.13580246913580246","0.13580246913580246","HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","HP 1GE45UT EliteBook 14&amp;quot; Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver","Asus ROG Strix Scar II 17.3&amp;quot; 144Hz GTX 1060 Gaming Laptop [GL704GM-DH74]","0.6284907567443863","0.6284907567443863"
"WekaMatchingRule","macmall_595","truecurate_188","0.9344262295081968",,"ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","0.38636363636363635","0.38636363636363635","ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","0.125","0.125","ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","ASUS Chromebook C202SA-YS02 Intel Core Celeron N3060 Dual-Core 1.6 GHz Notebook PC - 4GB RAM; 16GB eMMC; 11.6in HD; 802.11ac; Bluetooth V4.2 - Dark Blue/Silver (C202SA-YS02)","Asus C202SA-YS02 ASUS Chromebook 11.6&amp;quot; Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB; 16GB eMMC; Dark Blue)","0.738980116241591","0.738980116241591"
"WekaMatchingRule","pcmg_320","macmall_281","0.9344262295081968",,"HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","1.0","1.0","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","1.0","1.0","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","HP Inc. Smart Buy ZBook 15 G3 Intel Xeon Quad-Core E3-1505M 2.80GHz Mobile Workstation - 16GB RAM; 512GB SSD; 15.6in LED FHD; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 9-cell 90 Wh Li-Ion Polymer (V2W13UTABA)","1.0000000000000004","1.0000000000000004"
"WekaMatchingRule","abt_89","howardcomputer_105","0.16666666666666666",,"HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","0.1","0.1","HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","0.4235294117647059","0.4235294117647059","HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","HP Chromebook Anodized Silver Laptop Computer","HP ProBook 640 G2","0.3077679132648077","0.3077679132648077"
